Gene_Id,Chr,Start,End,ExonLength,P-Value,t,Corrected P-Value,log2TPMRatio
ENSG00000082397.11,chr18,5392382,5630698,8774,0.03272027315980588,207.0,5.155151709448548e-05,0.6074039472823198
ENSG00000178127.8,chr18,9102627,9134342,2711,9.93724325683474e-05,31.0,0.03302679419958408,-0.8974984530611355
ENSG00000101745.11,chr18,9136225,9285982,12138,0.11310215988839718,98.0,0.00017559302433546752,-0.43751752597052534
ENSG00000168461.8,chr18,9708161,9862547,4645,0.3014607391928351,114.0,9.278518298964171e-05,-0.45595357712302975
ENSG00000255112.2,chr18,11851394,11854447,3054,0.6053984249544725,160.0,0.00613039734796659,0.021766004393842416
ENSG00000267165.1,chr18,11851412,11852749,553,0.14800104348373633,187.0,3.281965691616008e-05,0.3048488731070522
ENSG00000154889.12,chr18,11882620,11909221,6389,0.00034045063962856177,40.0,0.0014863777941418815,-1.4763967881596272
ENSG00000176014.8,chr18,12307667,12344318,3908,0.09827195171994678,193.0,0.0007111962593542912,0.41149978556992783
ENSG00000128789.16,chr18,12658736,12725738,2734,0.8094739516199263,152.0,0.028036318240594015,-0.0405178045876042
ENSG00000175354.14,chr18,12785476,12929641,5993,0.01192426068105209,71.0,0.0028118080741706096,-0.4794843466028326
ENSG00000266954.1,chr18,13644813,13645683,538,0.0002548482634819839,38.5,0.00010253073260665735,-4.6274310342638785
ENSG00000101654.13,chr18,13726658,13764556,6567,0.44859604742894854,167.0,0.0016596816679807383,0.5330910005690208
ENSG00000141446.6,chr18,19109241,19180844,5288,0.01917248475522309,76.0,0.03623461675155053,-1.4506023036659088
ENSG00000167088.6,chr18,19192227,19210416,1841,0.9177005935174078,141.0,0.0008793450126391006,-0.07924505726566679
ENSG00000101782.10,chr18,21032786,21066566,5320,3.92276040835382e-06,10.0,0.03574922236013993,-2.4688127379659752
ENSG00000199357.1,chr18,21036334,21036430,97,0.8885416981301745,140.0,0.0003038006923671879,-0.13892884360372043
ENSG00000141458.8,chr18,21086147,21166861,10102,0.04961349439304574,87.0,0.00041794081113741033,-0.7576369551888029
ENSG00000199366.1,chr18,21161979,21162084,106,0.02683720504508036,209.0,0.001083623352561901,1.287643640254638
ENSG00000134758.9,chr18,29671817,29711523,3741,0.01192426068105209,71.0,8.520544096851463e-05,-1.088318295944051
ENSG00000267140.1,chr18,33023834,33077903,455,0.11155906717373423,98.0,0.001083623352561901,-1.1029104648238317
ENSG00000141424.8,chr18,33688494,33709347,3682,0.10896795389139177,97.5,0.021829773204183365,-1.2866572750594278
ENSG00000134759.9,chr18,33709406,33757908,7940,0.025167006892858914,79.0,0.0008793450126391006,-1.3175564385006273
ENSG00000152240.8,chr18,43684297,43708298,1737,0.6295524561394332,159.0,0.03302679419958408,0.20612405892885538
ENSG00000134049.3,chr18,44681412,44702744,1481,0.19058373802844075,183.0,0.00011419548039930917,0.7749447426206273
ENSG00000177576.6,chr18,47008027,47013621,1122,0.1578955514932796,103.0,0.00024368274392717608,-0.39652377626951907
ENSG00000215472.5,chr18,47008050,47017955,1507,0.6296571659649659,159.0,5.155151709448548e-05,0.28319045725977127
ENSG00000271982.1,chr18,47018033,47018098,66,0.5571285114608924,162.0,0.0005182526877849695,0.036229635302292694
ENSG00000266997.2,chr18,47322162,47363992,936,3.0345907590666028e-05,23.0,0.044527108084452,-2.035147183714674
ENSG00000091164.8,chr18,54264438,54318830,11298,0.0024353350987034424,56.0,0.0003735845523237869,-1.3358872736983545
ENSG00000134440.7,chr18,55267887,55289444,4089,0.24156658696897282,110.0,0.021829773204183365,-1.1438649151804337
ENSG00000172175.8,chr18,56338617,56417370,6512,0.010808764903168162,219.0,2.1962357372454963e-05,1.141190933243346
ENSG00000266946.1,chr18,56357587,56359384,1337,0.003404974713300158,59.0,0.001083623352561901,-3.724483406089323
ENSG00000166562.4,chr18,56806708,56826067,3656,0.031327700082735374,81.5,0.0005182526877849695,-0.9482199800043326
ENSG00000101493.6,chr18,74069643,74207145,8719,1.0,145.0,0.0418158112378125,0.7137846378527692
ENSG00000172270.14,chr19,571296,583492,2934,7.054087623401141e-07,0.0,0.008177112890737316,-4.2322577683091165
ENSG00000099622.9,chr19,1259383,1274878,6567,7.054087623401141e-07,0.0,0.011830788197787054,-3.6887198700447135
ENSG00000267059.2,chr19,1578337,1605443,1002,0.24156658696897282,110.0,0.0003358195108263401,-0.0007350160067891119
ENSG00000127540.7,chr19,1597170,1605479,2143,0.11310215988839718,98.0,0.00017559302433546752,-0.38547273244004565
ENSG00000172081.9,chr19,2071036,2096671,3788,0.0017222858797683106,53.0,0.0031055739727565462,-0.8516282367979648
ENSG00000167476.6,chr19,2252250,2269757,1955,8.417716157122861e-07,1.0,0.005588822598883487,-1.8136821927141704
ENSG00000130332.10,chr19,2321515,2328618,1698,0.0537510026479711,88.0,0.0200808411637153,-1.0382869019673995
ENSG00000099800.3,chr19,2425621,2427891,1973,0.004252291661538168,61.0,0.007475798147847357,-0.8707340070403013
ENSG00000267469.1,chr19,3052907,3053721,564,0.0015306708368003504,237.0,0.00010253073260665735,1.2430823996052396
ENSG00000060558.3,chr19,3136190,3163766,2613,0.07898257926378298,93.0,0.007475798147847357,-0.8972503827395599
ENSG00000183617.4,chr19,3762661,3768572,1003,1.4255728073139468e-05,18.0,2.1962357372454963e-05,-1.5081597056108307
ENSG00000167658.11,chr19,3976053,3985466,4027,8.417716157122861e-07,1.0,0.00021746387358800937,-3.1621712507138535
ENSG00000267484.1,chr19,4838343,4838918,511,0.3522366522362129,117.0,0.00014286855681024167,-0.9602083039420403
ENSG00000174917.4,chr19,5678431,5680906,1854,0.0001513837113659928,34.0,2.1962357372454963e-05,-2.423733548404429
ENSG00000130383.6,chr19,5865836,5903797,2463,0.6543221444173015,158.0,7.006319453643274e-05,-0.13065224777395645
ENSG00000267740.1,chr19,5866181,5903797,2193,0.7565672012945115,154.0,0.025829686081049262,-0.13065238012954397
ENSG00000174886.8,chr19,5891286,5904016,4839,0.9450795155118642,147.0,9.278518298964171e-05,-0.10529419281800328
ENSG00000125734.9,chr19,6729924,6737613,3213,2.3728203223353965e-06,7.0,0.011830788197787054,-2.9333995041511103
ENSG00000174837.10,chr19,6887576,6940469,3707,7.054087623401141e-07,0.0,2.1962357372454963e-05,-3.4076491294207667
ENSG00000268400.1,chr19,7694681,7707933,1366,4.627805182410348e-06,11.0,0.004156963681709257,-2.6877774851106278
ENSG00000076944.10,chr19,7701766,7712758,5301,7.054087623401141e-07,0.0,2.2062025566606188e-05,-4.405125929580166
ENSG00000183019.3,chr19,7741513,7744711,1906,4.363168021081912e-06,278.0,2.2062025566606188e-05,3.6106352966991513
ENSG00000167774.2,chr19,8373166,8386262,580,0.14800104348373633,187.0,0.008982869315972478,0.11272197021949902
ENSG00000233927.4,chr19,8386041,8388223,2119,0.7305189305635289,134.0,0.0037709941645867368,-0.07334758510840618
ENSG00000133246.7,chr19,8554939,8567995,3763,6.45715634132458e-05,28.0,0.00010253073260665735,-3.584303210950892
ENSG00000142347.12,chr19,8585673,8642460,8550,7.054087623401141e-07,0.0,2.2062025566606188e-05,-3.5117789474889785
ENSG00000197961.7#1,chr19,9671028,9673434,2407,0.0032280127278177502,58.5,0.0009773381797273776,-1.501692203819359
ENSG00000171466.5,chr19,9759329,9785775,6086,0.00019930052536334952,36.0,0.018426120277303736,-1.669327286678628
ENSG00000198258.6,chr19,9938567,9940790,1931,0.010808764903168162,219.0,0.0005756303582187218,0.3946674887756405
ENSG00000266978.1,chr19,10362943,10395783,918,1.2106234151924072e-05,17.0,3.6448720116933464e-05,-3.2665318332557023
ENSG00000090339.4,chr19,10381510,10397290,3621,0.0003408076032308285,40.0,5.155151709448548e-05,-2.069430573877451
ENSG00000267607.1,chr19,10396476,10399694,3219,0.005860562896855928,64.0,2.1962357372454963e-05,-0.8078850112548042
ENSG00000076662.5,chr19,10444451,10450498,2950,7.546596172309223e-06,14.0,0.010696941315757972,-4.328294041624481
ENSG00000105401.2,chr19,10501809,10530796,3041,1.218068041403143e-05,17.0,0.04874718541937814,-2.753777767953375
ENSG00000065989.11,chr19,10527448,10580304,6644,0.00243720373303326,56.0,0.00613039734796659,-1.4874956228779703
ENSG00000129355.6,chr19,10677137,10679734,1503,0.00034045063962856177,40.0,5.6945326899739006e-05,-2.934198529750422
ENSG00000129353.10,chr19,10713132,10755234,5216,7.054087623401141e-07,0.0,2.1962357372454963e-05,-5.067478208646184
ENSG00000267100.1,chr19,10762537,10764519,1983,0.14800104348373633,102.0,5.669674075573948e-05,-0.9831473403102863
ENSG00000129351.13,chr19,10764936,10803092,10724,0.0008347042748786486,47.0,0.0004617638183012953,-1.9202057909808548
ENSG00000267576.1,chr19,11432831,11434870,906,0.9177005935174078,141.0,0.0005756303582187218,0.07512076236868548
ENSG00000105518.9,chr19,11453451,11457193,1606,0.005860562896855928,225.0,0.0003038006923671879,0.7456159394678626
ENSG00000183401.7,chr19,11455359,11465619,4064,0.4694868880489569,123.0,2.1962357372454963e-05,-0.22751483696708732
ENSG00000130165.6,chr19,11661961,11670050,3840,0.00022829179873788826,37.0,5.155151709448548e-05,-1.842834648586122
ENSG00000196757.3,chr19,12035882,12061587,3319,0.09136343382630872,95.0,0.002542772180675155,-0.4962330625677193
ENSG00000197647.7,chr19,12125546,12146555,2760,0.00029725960707538635,39.0,0.007161526085292465,-2.655018519150906
ENSG00000257355.1,chr19,12128702,12163781,542,0.00014530466714339407,34.0,0.0007111962593542912,-2.928976159777073
ENSG00000197857.9,chr19,12335500,12405701,6237,0.0015293963564698312,52.0,0.0200808411637153,-1.402869689313894
ENSG00000178464.6,chr19,12754088,12754732,645,0.40843843531142543,169.0,0.0003735845523237869,0.14173963497410733
ENSG00000104774.8,chr19,12757324,12777555,5349,6.45715634132458e-05,28.0,9.278518298964171e-05,-2.3746022793301362
ENSG00000269590.1,chr19,12775641,12780210,585,0.38918941278422226,119.0,0.001083623352561901,-0.15649527316462636
ENSG00000123154.7,chr19,12777613,12786645,2360,0.270377764315757,112.0,0.011830788197787054,-0.21354076591484578
ENSG00000105583.5,chr19,12778884,12782169,2656,0.03272027315980588,207.0,7.401407958423359e-05,0.21671052648447198
ENSG00000095059.11,chr19,12786530,12792715,3006,7.546596172309223e-06,14.0,9.278518298964171e-05,-2.273135096465344
ENSG00000123144.6,chr19,12841453,12845588,1402,0.06792452638048044,91.0,0.005588822598883487,-0.8825756687973114
ENSG00000198356.7,chr19,12847952,12859136,1652,7.054087623401141e-07,0.0,0.001083623352561901,-2.3966925488383666
ENSG00000171223.4,chr19,12902309,12904123,1815,0.7565672012945115,135.0,2.1962357372454963e-05,-0.6453046265893607
ENSG00000267062.1,chr19,12907636,12912662,296,0.005651458166417765,225.0,0.002299402096889579,1.443077808833379
ENSG00000105612.4,chr19,12986024,12992281,2389,7.463460134985053e-05,29.0,9.278518298964171e-05,-4.22575906667219
ENSG00000104915.10,chr19,13254871,13261196,1733,1.666530291664848e-05,19.0,0.011830788197787054,-3.346978034591878
ENSG00000267519.2,chr19,13945329,13947172,1844,0.38918941278422226,170.0,0.0007938872971102425,0.2667700104156043
ENSG00000267379.1,chr19,14513528,14519534,252,7.054087623401141e-07,0.0,0.0009773381797273776,-3.9935834250855744
ENSG00000123136.10,chr19,14519630,14530191,3659,5.453339789575174e-06,12.0,0.0005702777926211549,-1.2556438684302655
ENSG00000132002.3,chr19,14625581,14640581,3269,7.054087623401141e-07,0.0,0.0037709941645867368,-3.9702703218128894
ENSG00000099797.7,chr19,14627896,14676791,5749,3.0773254749889e-05,23.0,7.006319453643274e-05,-1.5330093842946646
ENSG00000131355.10,chr19,14729928,14800838,2653,1.4255728073139468e-05,18.0,0.0003038006923671879,-2.1386878354603023
ENSG00000105127.4,chr19,15464195,15490608,4296,0.06289249742604815,90.0,7.401407958423359e-05,-0.9716692515590282
ENSG00000167461.7,chr19,16222438,16245043,5191,0.00022829179873788826,37.0,2.1962357372454963e-05,-1.437251345225384
ENSG00000196684.8,chr19,16244837,16269385,3267,4.627805182410348e-06,11.0,0.005071281528041367,-2.9773254606012762
ENSG00000105058.7,chr19,16296190,16302856,1600,5.580219048951719e-05,27.0,0.011559574265437396,-2.9410237130601513
ENSG00000127528.5,chr19,16435627,16438684,2018,0.9450795155118642,142.0,0.0003358195108263401,0.06415176022867257
ENSG00000127526.9,chr19,16660641,16683192,6942,0.1578955514932796,103.0,0.0005756303582187218,-1.219659880950095
ENSG00000268790.1,chr19,16688452,16770925,1092,0.11310215988839718,98.0,4.654883865949426e-05,-0.2931407056038473
ENSG00000214046.4,chr19,16741561,16771252,5185,0.0010673839229606475,49.0,0.00011419548039930917,-0.9562134501273263
ENSG00000099331.9,chr19,17186590,17325345,9858,7.054087623401141e-07,0.0,2.1962357372454963e-05,-1.4605054928479628
ENSG00000268056.1,chr19,17263397,17278860,495,0.00029725960707538635,39.0,2.1962357372454963e-05,-1.23966283661779
ENSG00000269836.1,chr19,17288319,17289284,125,0.0015774541330566745,52.5,6.372303094166053e-05,-3.1851764249799066
ENSG00000053501.8,chr19,17326154,17330637,2431,0.015898755525782928,74.0,2.1962357372454963e-05,-1.0412856872839595
ENSG00000105393.11,chr19,17378158,17392057,2607,0.00016203847219156385,34.5,0.00017559302433546752,-2.593081593538707
ENSG00000269307.1,chr19,17378226,17393774,1207,0.0004337968931895777,42.0,0.00024368274392717608,-2.706942464816521
ENSG00000130303.8,chr19,17513747,17516456,1119,0.00026120660215923273,38.0,0.007475798147847357,-1.79689054672978
ENSG00000269640.1,chr19,17516502,17529712,2313,0.013112745325057488,72.0,0.00010253073260665735,-2.3108264828322973
ENSG00000105639.14,chr19,17935588,17958879,6813,0.3348359525493185,116.0,2.7344812153346722e-05,-0.33290112645405795
ENSG00000099308.6,chr19,18208602,18262501,6772,0.7828950572330956,153.0,0.00014286855681024167,0.21385642544166283
ENSG00000269145.2,chr19,18255331,18262500,463,0.6296571659649659,159.0,0.0007938872971102425,0.5470425460273218
ENSG00000268173.1,chr19,18263967,18288926,5142,0.00038863449144938765,41.0,0.0005756303582187218,-0.4652458938656162
ENSG00000216490.3,chr19,18283971,18288926,2481,0.00019930052536334952,36.0,5.6945326899739006e-05,-0.5373076682719702
ENSG00000130522.4,chr19,18390562,18392431,1870,2.002147641145355e-06,283.0,0.00027568302628420684,1.5088960622515184
ENSG00000268030.1,chr19,18668584,18672369,2001,0.0005016753802070639,43.0,0.0028118080741706096,-1.9223204444952935
ENSG00000268983.1,chr19,18679315,18680184,432,8.862426761238416e-06,15.0,5.6945326899739006e-05,-1.9104321259679735
ENSG00000221983.3,chr19,18682539,18688359,4306,0.00243720373303326,233.0,5.155151709448548e-05,0.3567207841633726
ENSG00000105669.8,chr19,19010322,19030205,2885,2.3728203223353965e-06,7.0,2.1962357372454963e-05,-4.019932338225737
ENSG00000268193.1,chr19,19017821,19045205,685,1.4255728073139468e-05,18.0,0.0009773381797273776,-3.996477881723227
ENSG00000269131.1,chr19,19101701,19104418,2416,0.3522366522362129,117.0,0.0038821271741378846,-1.09769930246025
ENSG00000064490.9,chr19,19303007,19312677,2533,0.08503753250299094,94.0,0.028036318240594015,-0.9142256164004986
ENSG00000186010.14,chr19,19626544,19644284,3350,0.009787014521077043,69.0,0.000613629773466665,-0.7673610032920244
ENSG00000258674.5,chr19,19627035,19646884,1846,0.009787014521077043,69.0,0.0013352266187559923,-0.7998513279440163
ENSG00000250067.7,chr19,19627035,19648389,3533,0.006507707805133033,65.0,0.0008793450126391006,-0.6878383295953192
ENSG00000089639.6,chr19,19740284,19754475,3740,0.0038126956634328114,60.0,0.023803013641493845,-1.7465316110129712
ENSG00000169021.4,chr19,29698172,29704447,1530,0.7045626483951932,133.0,0.0005756303582187218,-0.08722667206397766
ENSG00000124299.9,chr19,33877855,34012699,4157,3.298516901071044e-06,9.0,0.0200808411637153,-5.086804605289203
ENSG00000126261.8,chr19,34919256,34960852,3164,0.03877073678127161,84.0,0.0012003165152022033,-1.506905714470762
ENSG00000089327.10,chr19,35645632,35660785,2993,0.0005724273914139214,44.0,0.0007111962593542912,-0.5898345758883151
ENSG00000126262.4,chr19,35934808,35942668,2149,0.07328307936662666,92.0,3.281965691616008e-05,-0.5703205996352574
ENSG00000126267.4,chr19,36139124,36149762,936,0.005860562896855928,225.0,2.1962357372454963e-05,0.7716961694162754
ENSG00000267120.3,chr19,36230152,36236332,1925,8.417716157122861e-07,1.0,7.98306752337573e-05,-1.3849662386331807
ENSG00000161265.10,chr19,36233364,36236345,2875,7.463460134985053e-05,29.0,0.0014901322294417212,-0.93546759747721
ENSG00000205155.3,chr19,36236014,36237910,1336,3.0773254749889e-05,266.0,7.98306752337573e-05,1.3038687988535618
ENSG00000188223.9,chr19,36236578,36245419,1037,0.00019930052536334952,253.0,0.005588822598883487,1.2772502404552175
ENSG00000167604.9,chr19,36378554,36393204,3164,0.007218431095100635,66.0,3.6448720116933464e-05,-0.9907187086451948
ENSG00000126264.5,chr19,36393381,36395278,613,4.816923392567805e-05,263.0,0.00010253073260665735,1.230374275763364
ENSG00000105254.7,chr19,36605190,36616848,3051,7.054087623401141e-07,0.0,0.018426120277303736,-3.275671798600685
ENSG00000126247.6,chr19,36630476,36641254,3125,0.28563352706656997,113.0,0.018426120277303736,-0.21370331006866444
ENSG00000099341.7,chr19,38865175,38874463,3105,1.4205862748343522e-06,4.0,0.013001402458230895,-1.9869694010737793
ENSG00000171777.11,chr19,38899694,38916944,3848,1.666530291664848e-05,19.0,0.008177112890737316,-3.307050281517859
ENSG00000104823.4,chr19,39306061,39322644,2467,0.014465515076215992,73.0,0.0009773381797273776,-0.6485110572588901
ENSG00000104824.12,chr19,39327027,39342986,6126,0.001358866830603586,51.0,4.654883865949426e-05,-1.1918692753627278
ENSG00000068903.15,chr19,39369196,39390501,6204,6.418809587838739e-06,13.0,5.155151709448548e-05,-2.6201794723070244
ENSG00000130755.8,chr19,39818992,39833011,1490,0.17917558119962895,184.0,8.463474240339058e-05,0.171839100820804
ENSG00000128016.4,chr19,39897452,39900051,2010,1.0033437419569623e-06,2.0,0.0016596816679807383,-1.8615048916559167
ENSG00000105202.3,chr19,40325097,40337053,2173,0.02996097547495804,81.0,0.011830788197787054,-1.2300224410179128
ENSG00000187534.5,chr19,40448562,40449633,1072,0.0007369076075515528,46.0,0.0007111962593542912,-1.6057447809795768
ENSG00000013275.3,chr19,40476911,40487347,2387,0.0006498439962957898,45.0,2.2062025566606188e-05,-1.2273548963621665
ENSG00000105223.14,chr19,40854362,40886345,5130,0.004724623394734445,62.0,0.0003358195108263401,-2.5341208985359347
ENSG00000197019.4,chr19,40927498,40931931,2114,0.7305189305635289,134.0,0.00017559302433546752,-0.10651476615919953
ENSG00000167565.8,chr19,40946750,40950611,2218,4.791329646789624e-05,26.0,0.0007111962593542912,-3.429008608958792
ENSG00000090013.5,chr19,40953695,40971746,1665,0.13402724918624506,188.5,0.01425555634319789,0.30500495841078584
ENSG00000160410.10,chr19,41082756,41097304,3691,7.054087623401141e-07,0.0,0.00024368274392717608,-3.8292823994655394
ENSG00000171570.6,chr19,41284146,41314102,2589,7.534515534172178e-06,14.0,0.0418158112378125,-3.092077414222852
ENSG00000105323.12,chr19,41768400,41813502,4908,0.008852240768426571,68.0,2.1962357372454963e-05,-0.3239389142723544
ENSG00000248098.6,chr19,41884214,41930909,2699,0.0007369076075515528,46.0,2.7344812153346722e-05,-1.998417579830067
ENSG00000077348.4,chr19,41892278,41903383,1422,0.023009726863706215,78.0,0.00011419548039930917,-1.1442131123831079
ENSG00000028277.16,chr19,42590262,42700736,8413,7.054087623401141e-07,0.0,0.025829686081049262,-3.492386392371209
ENSG00000254887.1,chr19,42636706,42641250,897,7.207247866696462e-05,29.5,0.018426120277303736,-2.5037084498705258
ENSG00000160570.9,chr19,42702749,42724291,2631,4.153330286677652e-05,25.0,0.003422249308995676,-2.7980177585543773
ENSG00000105755.3,chr19,44010870,44031395,1604,0.0007341488662911382,243.0,7.006319453643274e-05,1.578554721136769
ENSG00000011422.7,chr19,44150246,44174698,2790,0.270377764315757,177.0,0.002299402096889579,0.18621963908340736
ENSG00000239948.2,chr19,44164651,44164927,277,0.002173250199988411,55.0,2.2928628664720926e-05,-2.2722955201788633
ENSG00000142252.6,chr19,45582452,45594781,1915,0.36008457281109385,117.5,0.00041794081113741033,-0.33728370842764793
ENSG00000007255.6,chr19,45666185,45681494,933,7.920243503153519e-05,29.5,7.98306752337573e-05,-2.7960598726816226
ENSG00000189114.6,chr19,45682002,45685058,2666,0.16828318155453104,104.0,0.04874718541937814,-0.8062504722786785
ENSG00000012061.11,chr19,45910590,45982085,4453,0.001935743045086168,54.0,0.002074341256936683,-0.803483916182602
ENSG00000125740.9,chr19,45971252,45978436,5553,0.0003408076032308285,249.0,0.0018585858808977613,0.7467312451724876
ENSG00000213889.6,chr19,45992034,46005767,2571,7.054087623401141e-07,0.0,0.009855007869505154,-5.399974025898931
ENSG00000125743.6,chr19,46190711,46195826,1493,0.005272007491824873,226.0,0.00024368274392717608,0.4574916873066321
ENSG00000269292.1,chr19,47112533,47114035,296,0.0010664404350289147,49.0,2.1962357372454963e-05,-2.9963926280237594
ENSG00000042753.7,chr19,47341392,47354248,1704,0.0008347042748786486,47.0,0.0003735845523237869,-1.58340966941375
ENSG00000142230.7,chr19,47616530,47713885,2799,5.580219048951719e-05,27.0,7.401407958423359e-05,-1.5608363411422663
ENSG00000197405.3,chr19,47793279,47825322,2951,8.862426761238416e-06,15.0,0.016913321632920454,-2.0338001932667678
ENSG00000268061.1,chr19,47987538,48004853,1894,7.534515534172178e-06,14.0,0.002299402096889579,-2.2160036777076755
ENSG00000105402.3,chr19,47990893,48018496,5587,1.1945585944648459e-06,3.0,0.002074341256936683,-2.1407816565081035
ENSG00000178980.10,chr19,48281828,48287942,5261,3.0773254749889e-05,23.0,0.03877301958617259,-0.519371701830944
ENSG00000105483.12,chr19,48684026,48759202,12639,0.0008347042748786486,47.0,0.0003358195108263401,-2.333745285872734
ENSG00000142227.6,chr19,48824765,48833809,1604,7.054087623401141e-07,0.0,2.1962357372454963e-05,-2.102066131212574
ENSG00000105438.4,chr19,48885826,48894809,2251,2.6443751951656924e-05,22.0,0.0003358195108263401,-3.304195116162821
ENSG00000063177.8,chr19,49118584,49122792,4209,0.0017222858797683106,53.0,0.00021746387358800937,-0.6721443626600019
ENSG00000087074.7,chr19,49375648,49379313,3093,1.4255728073139468e-05,18.0,0.002074341256936683,-2.578600394839401
ENSG00000087086.9,chr19,49468557,49470134,878,0.270377764315757,177.0,0.005071281528041367,0.2404061647995746
ENSG00000104894.7,chr19,49838427,49846591,4161,8.417716157122861e-07,1.0,0.00035568257125972097,-1.2856667034715632
ENSG00000273189.1,chr19,49977842,49990893,1421,0.00243720373303326,56.0,0.0045815877480381295,-0.4516557743919203
ENSG00000142541.12,chr19,49990810,49995564,2369,1.0,145.0,0.001083623352561901,0.007458889507407948
ENSG00000142534.2,chr19,49999621,50002945,1390,0.00044267698634333175,247.0,2.1962357372454963e-05,0.6664284777943612
ENSG00000200530.1,chr19,50000976,50001062,87,0.0008600026937403884,47.5,8.520544096851463e-05,-2.8240137136684367
ENSG00000104870.8,chr19,50010072,50029589,3342,0.008852240768426571,68.0,0.010797723070452797,-1.225097904775128
ENSG00000126458.3,chr19,50138548,50143457,1160,0.010808764903168162,70.0,0.0013352266187559923,-1.8379178698237129
ENSG00000131401.7,chr19,50837052,50848023,1915,7.546596172309223e-06,14.0,0.0028118080741706096,-3.287609116415037
ENSG00000268854.1,chr19,50983375,50986607,375,0.5346436974006279,126.0,0.002299402096889579,-0.683489806634282
ENSG00000129450.4,chr19,51628164,51639907,2380,0.02097566813824335,77.0,0.00027568302628420684,-1.4747995113289942
ENSG00000168995.9,chr19,51645555,51656782,2043,0.4586314071230291,166.5,7.98306752337573e-05,-0.07462751220354785
ENSG00000269072.1,chr19,51656179,51685221,1763,0.3327590696942333,173.0,7.401407958423359e-05,0.4814431962815153
ENSG00000105383.10,chr19,51728319,51747114,5975,0.3523838403888018,172.0,2.4850032823867354e-05,0.1759547367883765
ENSG00000267984.1,chr19,51848422,51856546,219,2.2697591370801493e-05,21.0,0.00017559302433546752,-2.605654515311879
ENSG00000105379.5,chr19,51848422,51869671,6526,2.6443751951656924e-05,22.0,0.002299402096889579,-2.7411751691994897
ENSG00000269403.1,chr19,51853626,51871352,551,3.577100422596288e-05,24.0,2.1962357372454963e-05,-2.721329186579988
ENSG00000105374.5,chr19,51874859,51875968,935,3.572186681363493e-05,24.0,0.0001586967209621429,-2.642896815385184
ENSG00000142512.10,chr19,51913274,51921056,3667,7.054087623401141e-07,0.0,0.004156963681709257,-6.2005023107322375
ENSG00000255441.1,chr19,51918977,51920678,1005,6.318320871918309e-07,0.0,0.00010253073260665735,-9.638891541840156
ENSG00000254415.3,chr19,52145805,52150053,2082,0.010808764903168162,219.0,0.0006082674224780539,1.2907079196506865
ENSG00000171051.4,chr19,52248424,52307362,2438,2.2697591370801493e-05,268.0,0.00017559302433546752,3.153803474778416
ENSG00000256683.2,chr19,52467595,52490108,4256,0.0457464980096626,86.0,3.281965691616008e-05,-0.8061045969252081
ENSG00000105568.13,chr19,52693291,52730686,4978,7.546596172309223e-06,14.0,2.2062025566606188e-05,-3.890895641296928
ENSG00000130844.12,chr19,54024234,54083522,5236,3.321333390017805e-06,280.0,0.00041794081113741033,2.3572785025940775
ENSG00000179820.11,chr19,54369476,54379690,3242,0.4282433481958351,121.0,0.005588822598883487,-0.015060755418209821
ENSG00000170906.11,chr19,54606035,54612563,2475,0.7565672012945115,135.0,0.0013352266187559923,-0.4658988391679826
ENSG00000170889.9,chr19,54704609,54752861,4371,8.862426761238416e-06,15.0,0.0023662826193722787,-0.9659647264508976
ENSG00000187116.9,chr19,54818352,54824408,1762,7.054087623401141e-07,0.0,0.016913321632920454,-2.0806055225438156
ENSG00000248166.1,chr19,54820181,54848438,1738,9.957485797893432e-07,2.0,0.0200808411637153,-2.4414641001281243
ENSG00000167613.11,chr19,54865361,54882164,4852,1.4255728073139468e-05,18.0,7.401407958423359e-05,-1.9748086885062386
ENSG00000108107.8,chr19,55896712,55914611,6927,0.14800104348373633,102.0,0.03574922236013993,-0.48886916881556836
ENSG00000142396.6,chr19,58816714,58827022,4987,0.6543221444173015,131.0,0.00014286855681024167,-0.1876109018303507
ENSG00000083845.4,chr19,58897766,58906172,3617,0.0010673839229606475,240.0,0.0001586967209621429,0.5077905989512166
ENSG00000130724.4,chr19,59062932,59066490,2129,0.03877073678127161,84.0,0.00019385711285542268,-0.5153415085244102
ENSG00000213753.6,chr19,59084869,59111167,4628,0.0005036704754827805,43.0,0.00019385711285542268,-1.8021032555065999
ENSG00000268784.1,chr19,59093390,59093975,586,0.0007591912863315716,46.5,2.1962357372454963e-05,-1.55256541299642
ENSG00000101266.12,chr20,459115,524464,5500,0.004249364837259798,61.0,2.1962357372454963e-05,-2.359302661834938
ENSG00000125818.13,chr20,1093905,1160595,4896,0.001935743045086168,54.0,2.1962357372454963e-05,-1.5200478614504322
ENSG00000088832.10,chr20,1349621,1373805,2182,8.417716157122861e-07,1.0,0.0200808411637153,-1.4796557488091096
ENSG00000088833.13,chr20,1422806,1454486,6508,0.00011447044428680526,32.0,0.00014286855681024167,-2.1195539955948353
ENSG00000196209.8,chr20,1451385,1472232,5199,0.0537510026479711,88.0,0.00027568302628420684,-1.0620051245712692
ENSG00000101307.11,chr20,1544166,1600706,4126,0.6296571659649659,159.0,7.401407958423359e-05,0.2063376982847458
ENSG00000198053.7,chr20,1875153,1920542,4032,0.003404974713300158,230.0,4.654883865949426e-05,2.072804945670886
ENSG00000256566.1,chr20,2447857,2489552,823,7.040340059625957e-07,0.0,0.018426120277303736,-2.740541634056021
